date,store_id,product_id,product_name,category,price,promotion,temperature,rainfall_mm,special_event,stock_available,units_sold,weather_source
2025-03-16,T005,P008,Ensalada preparada,Fresco,2.75,0,10.4,11.8,0,20,22,real
2025-03-16,T005,P009,Agua mineral,Bebidas,0.7,0,10.4,11.8,0,18,23,real
2025-03-16,T005,P010,Refresco cola,Bebidas,1.2,0,10.4,11.8,0,17,19,real
2025-03-16,T005,P011,Cafe molido,Despensa,3.4,0,10.4,11.8,0,38,27,real
2025-03-16,T005,P012,Arroz,Despensa,1.35,0,10.4,11.8,0,64,40,real
2025-03-16,T005,P013,Pasta,Despensa,1.15,0,10.4,11.8,0,51,42,real
2025-03-16,T005,P014,Helado,Congelado,2.9,0,10.4,11.8,0,16,18,real
2025-03-16,T005,P015,Pizza congelada,Congelado,3.1,0,10.4,11.8,0,18,26,real
2025-03-17,T001,P001,Leche entera,Lacteos,1.25,0,8.7,7.0,0,74,54,real
2025-03-17,T001,P002,Yogur natural,Lacteos,1.1,0,8.7,7.0,0,58,45,real
2025-03-17,T001,P003,Queso fresco,Lacteos,2.6,0,8.7,7.0,0,19,19,real
2025-03-17,T001,P004,Pan de molde,Panaderia,1.55,0,8.7,7.0,0,59,57,real
2025-03-17,T001,P005,Bolleria,Panaderia,1.8,0,8.7,7.0,0,45,38,real
2025-03-17,T001,P006,Manzanas,Fruta,2.2,0,8.7,7.0,0,40,35,real
2025-03-17,T001,P007,Platanos,Fruta,1.95,0,8.7,7.0,0,50,45,real
2025-03-17,T001,P008,Ensalada preparada,Fresco,2.75,0,8.7,7.0,0,23,24,real
2025-03-17,T001,P009,Agua mineral,Bebidas,0.7,0,8.7,7.0,0,16,20,real
2025-03-17,T001,P010,Refresco cola,Bebidas,1.2,0,8.7,7.0,0,15,16,real
2025-03-17,T001,P011,Cafe molido,Despensa,3.06,1,8.7,7.0,0,30,40,real
2025-03-17,T001,P012,Arroz,Despensa,1.35,0,8.7,7.0,0,60,62,real
2025-03-17,T001,P013,Pasta,Despensa,1.15,0,8.7,7.0,0,45,44,real
2025-03-17,T001,P014,Helado,Congelado,2.61,1,8.7,7.0,0,18,19,real
2025-03-17,T001,P015,Pizza congelada,Congelado,3.1,0,8.7,7.0,0,19,20,real
2025-03-17,T002,P001,Leche entera,Lacteos,1.12,1,8.7,7.0,0,83,66,real
2025-03-17,T002,P002,Yogur natural,Lacteos,0.99,1,8.7,7.0,0,54,46,real
2025-03-17,T002,P003,Queso fresco,Lacteos,2.6,0,8.7,7.0,0,32,19,real
2025-03-17,T002,P004,Pan de molde,Panaderia,1.4,1,8.7,7.0,0,60,79,real
2025-03-17,T002,P005,Bolleria,Panaderia,1.62,1,8.7,7.0,0,32,44,real
2025-03-17,T002,P006,Manzanas,Fruta,1.98,1,8.7,7.0,0,64,35,real
2025-03-17,T002,P007,Platanos,Fruta,1.95,0,8.7,7.0,0,31,34,real
2025-03-17,T002,P008,Ensalada preparada,Fresco,2.75,0,8.7,7.0,0,29,24,real
2025-03-17,T002,P009,Agua mineral,Bebidas,0.7,0,8.7,7.0,0,16,20,real
2025-03-17,T002,P010,Refresco cola,Bebidas,1.08,1,8.7,7.0,0,27,21,real
2025-03-17,T002,P011,Cafe molido,Despensa,3.06,1,8.7,7.0,0,10,10,real
2025-03-17,T002,P012,Arroz,Despensa,1.35,0,8.7,7.0,0,58,45,real
2025-03-17,T002,P013,Pasta,Despensa,1.15,0,8.7,7.0,0,59,42,real
2025-03-17,T002,P014,Helado,Congelado,2.9,0,8.7,7.0,0,15,15,real
2025-03-17,T002,P015,Pizza congelada,Congelado,3.1,0,8.7,7.0,0,14,16,real
2025-03-17,T003,P001,Leche entera,Lacteos,1.12,1,8.7,7.0,0,22,22,real
2025-03-17,T003,P002,Yogur natural,Lacteos,1.1,0,8.7,7.0,0,53,54,real
2025-03-17,T003,P003,Queso fresco,Lacteos,2.6,0,8.7,7.0,0,45,33,real
2025-03-17,T003,P004,Pan de molde,Panaderia,1.55,0,8.7,7.0,0,87,80,real
2025-03-17,T003,P005,Bolleria,Panaderia,1.62,1,8.7,7.0,0,71,49,real
2025-03-17,T003,P006,Manzanas,Fruta,1.98,1,8.7,7.0,0,75,54,real
2025-03-17,T003,P007,Platanos,Fruta,1.95,0,8.7,7.0,0,62,42,real
2025-03-17,T003,P008,Ensalada preparada,Fresco,2.48,1,8.7,7.0,0,36,34,real
2025-03-17,T003,P009,Agua mineral,Bebidas,0.7,0,8.7,7.0,0,31,19,real
2025-03-17,T003,P010,Refresco cola,Bebidas,1.08,1,8.7,7.0,0,28,24,real
2025-03-17,T003,P011,Cafe molido,Despensa,3.4,0,8.7,7.0,0,39,28,real
2025-03-17,T003,P012,Arroz,Despensa,1.35,0,8.7,7.0,0,81,61,real
2025-03-17,T003,P013,Pasta,Despensa,1.15,0,8.7,7.0,0,74,58,real
2025-03-17,T003,P014,Helado,Congelado,2.9,0,8.7,7.0,0,22,14,real
2025-03-17,T003,P015,Pizza congelada,Congelado,2.79,1,8.7,7.0,0,33,32,real
2025-03-17,T004,P001,Leche entera,Lacteos,1.25,0,8.7,7.0,0,44,56,real
2025-03-17,T004,P002,Yogur natural,Lacteos,1.1,0,8.7,7.0,0,34,36,real
2025-03-17,T004,P003,Queso fresco,Lacteos,2.6,0,8.7,7.0,0,27,23,real
2025-03-17,T004,P004,Pan de molde,Panaderia,1.55,0,8.7,7.0,0,62,65,real
2025-03-17,T004,P005,Bolleria,Panaderia,1.8,0,8.7,7.0,0,14,14,real
2025-03-17,T004,P006,Manzanas,Fruta,2.2,0,8.7,7.0,0,34,31,real
2025-03-17,T004,P007,Platanos,Fruta,1.75,1,8.7,7.0,0,36,43,real
2025-03-17,T004,P008,Ensalada preparada,Fresco,2.48,1,8.7,7.0,0,24,28,real
2025-03-17,T004,P009,Agua mineral,Bebidas,0.7,0,8.7,7.0,0,17,17,real
2025-03-17,T004,P010,Refresco cola,Bebidas,1.2,0,8.7,7.0,0,14,13,real
2025-03-17,T004,P011,Cafe molido,Despensa,3.4,0,8.7,7.0,0,23,21,real
2025-03-17,T004,P012,Arroz,Despensa,1.35,0,8.7,7.0,0,59,40,real
2025-03-17,T004,P013,Pasta,Despensa,1.15,0,8.7,7.0,0,46,35,real
2025-03-17,T004,P014,Helado,Congelado,2.9,0,8.7,7.0,0,18,12,real
2025-03-17,T004,P015,Pizza congelada,Congelado,3.1,0,8.7,7.0,0,24,15,real
2025-03-17,T005,P001,Leche entera,Lacteos,1.25,0,8.7,7.0,0,52,44,real
2025-03-17,T005,P002,Yogur natural,Lacteos,0.99,1,8.7,7.0,0,66,60,real
2025-03-17,T005,P003,Queso fresco,Lacteos,2.6,0,8.7,7.0,0,26,27,real
2025-03-17,T005,P004,Pan de molde,Panaderia,1.55,0,8.7,7.0,0,51,52,real
2025-03-17,T005,P005,Bolleria,Panaderia,1.8,0,8.7,7.0,0,52,34,real
2025-03-17,T005,P006,Manzanas,Fruta,2.2,0,8.7,7.0,0,16,16,real
2025-03-17,T005,P007,Platanos,Fruta,1.95,0,8.7,7.0,0,37,32,real
2025-03-17,T005,P008,Ensalada preparada,Fresco,2.75,0,8.7,7.0,0,31,23,real
2025-03-17,T005,P009,Agua mineral,Bebidas,0.63,1,8.7,7.0,0,34,22,real
2025-03-17,T005,P010,Refresco cola,Bebidas,1.2,0,8.7,7.0,0,18,19,real
2025-03-17,T005,P011,Cafe molido,Despensa,3.4,0,8.7,7.0,0,29,29,real
2025-03-17,T005,P012,Arroz,Despensa,1.35,0,8.7,7.0,0,72,47,real
2025-03-17,T005,P013,Pasta,Despensa,1.15,0,8.7,7.0,0,47,43,real
2025-03-17,T005,P014,Helado,Congelado,2.9,0,8.7,7.0,0,21,14,real
2025-03-17,T005,P015,Pizza congelada,Congelado,3.1,0,8.7,7.0,0,26,20,real
2025-03-18,T001,P001,Leche entera,Lacteos,1.25,0,12.7,29.1,0,83,55,real
2025-03-18,T001,P002,Yogur natural,Lacteos,1.1,0,12.7,29.1,0,46,43,real
2025-03-18,T001,P003,Queso fresco,Lacteos,2.6,0,12.7,29.1,0,32,30,real
2025-03-18,T001,P004,Pan de molde,Panaderia,1.55,0,12.7,29.1,0,72,59,real
2025-03-18,T001,P005,Bolleria,Panaderia,1.62,1,12.7,29.1,0,43,45,real
2025-03-18,T001,P006,Manzanas,Fruta,1.98,1,12.7,29.1,0,50,38,real
2025-03-18,T001,P007,Platanos,Fruta,1.95,0,12.7,29.1,0,60,45,real
2025-03-18,T001,P008,Ensalada preparada,Fresco,2.75,0,12.7,29.1,0,35,24,real
2025-03-18,T001,P009,Agua mineral,Bebidas,0.7,0,12.7,29.1,0,16,18,real
2025-03-18,T001,P010,Refresco cola,Bebidas,1.2,0,12.7,29.1,0,21,21,real
2025-03-18,T001,P011,Cafe molido,Despensa,3.4,0,12.7,29.1,0,35,29,real
2025-03-18,T001,P012,Arroz,Despensa,1.35,0,12.7,29.1,0,46,46,real
2025-03-18,T001,P013,Pasta,Despensa,1.15,0,12.7,29.1,0,54,53,real
2025-03-18,T001,P014,Helado,Congelado,2.61,1,12.7,29.1,0,20,20,real
2025-03-18,T001,P015,Pizza congelada,Congelado,3.1,0,12.7,29.1,0,19,20,real
2025-03-18,T002,P001,Leche entera,Lacteos,1.25,0,12.7,29.1,0,47,46,real
2025-03-18,T002,P002,Yogur natural,Lacteos,1.1,0,12.7,29.1,0,49,40,real
2025-03-18,T002,P003,Queso fresco,Lacteos,2.6,0,12.7,29.1,0,38,26,real
2025-03-18,T002,P004,Pan de molde,Panaderia,1.55,0,12.7,29.1,0,54,58,real
2025-03-18,T002,P005,Bolleria,Panaderia,1.8,0,12.7,29.1,0,15,15,real
2025-03-18,T002,P006,Manzanas,Fruta,2.2,0,12.7,29.1,0,45,32,real
2025-03-18,T002,P007,Platanos,Fruta,1.95,0,12.7,29.1,0,16,16,real
2025-03-18,T002,P008,Ensalada preparada,Fresco,2.75,0,12.7,29.1,0,17,19,real
2025-03-18,T002,P009,Agua mineral,Bebidas,0.7,0,12.7,29.1,0,26,16,real
2025-03-18,T002,P010,Refresco cola,Bebidas,1.08,1,12.7,29.1,0,20,19,real
2025-03-18,T002,P011,Cafe molido,Despensa,3.06,1,12.7,29.1,0,49,29,real
2025-03-18,T002,P012,Arroz,Despensa,1.22,1,12.7,29.1,0,59,45,real
2025-03-18,T002,P013,Pasta,Despensa,1.15,0,12.7,29.1,0,62,42,real
2025-03-18,T002,P014,Helado,Congelado,2.9,0,12.7,29.1,0,18,13,real
2025-03-18,T002,P015,Pizza congelada,Congelado,3.1,0,12.7,29.1,0,22,17,real
2025-03-18,T003,P001,Leche entera,Lacteos,1.12,1,12.7,29.1,0,91,78,real
2025-03-18,T003,P002,Yogur natural,Lacteos,0.99,1,12.7,29.1,0,80,63,real
2025-03-18,T003,P003,Queso fresco,Lacteos,2.34,1,12.7,29.1,0,51,47,real
2025-03-18,T003,P004,Pan de molde,Panaderia,1.55,0,12.7,29.1,0,99,69,real
2025-03-18,T003,P005,Bolleria,Panaderia,1.8,0,12.7,29.1,0,45,39,real
2025-03-18,T003,P006,Manzanas,Fruta,2.2,0,12.7,29.1,0,43,41,real
2025-03-18,T003,P007,Platanos,Fruta,1.95,0,12.7,29.1,0,39,49,real
2025-03-18,T003,P008,Ensalada preparada,Fresco,2.75,0,12.7,29.1,0,21,30,real
2025-03-18,T003,P009,Agua mineral,Bebidas,0.7,0,12.7,29.1,0,31,21,real
2025-03-18,T003,P010,Refresco cola,Bebidas,1.2,0,12.7,29.1,0,16,20,real
2025-03-18,T003,P011,Cafe molido,Despensa,3.4,0,12.7,29.1,0,42,34,real
2025-03-18,T003,P012,Arroz,Despensa,1.22,1,12.7,29.1,0,56,66,real
2025-03-18,T003,P013,Pasta,Despensa,1.15,0,12.7,29.1,0,49,55,real
2025-03-18,T003,P014,Helado,Congelado,2.9,0,12.7,29.1,0,17,14,real
2025-03-18,T003,P015,Pizza congelada,Congelado,3.1,0,12.7,29.1,0,7,7,real
2025-03-18,T004,P001,Leche entera,Lacteos,1.25,0,12.7,29.1,0,58,46,real
2025-03-18,T004,P002,Yogur natural,Lacteos,1.1,0,12.7,29.1,0,48,34,real
2025-03-18,T004,P003,Queso fresco,Lacteos,2.6,0,12.7,29.1,0,20,25,real
2025-03-18,T004,P004,Pan de molde,Panaderia,1.55,0,12.7,29.1,0,46,50,real
2025-03-18,T004,P005,Bolleria,Panaderia,1.8,0,12.7,29.1,0,30,27,real
2025-03-18,T004,P006,Manzanas,Fruta,2.2,0,12.7,29.1,0,27,30,real
2025-03-18,T004,P007,Platanos,Fruta,1.95,0,12.7,29.1,0,30,29,real
2025-03-18,T004,P008,Ensalada preparada,Fresco,2.75,0,12.7,29.1,0,26,22,real
2025-03-18,T004,P009,Agua mineral,Bebidas,0.7,0,12.7,29.1,0,24,14,real
2025-03-18,T004,P010,Refresco cola,Bebidas,1.2,0,12.7,29.1,0,18,14,real
2025-03-18,T004,P011,Cafe molido,Despensa,3.4,0,12.7,29.1,0,21,21,real
2025-03-18,T004,P012,Arroz,Despensa,1.35,0,12.7,29.1,0,46,44,real
2025-03-18,T004,P013,Pasta,Despensa,1.15,0,12.7,29.1,0,46,38,real
2025-03-18,T004,P014,Helado,Congelado,2.61,1,12.7,29.1,0,16,15,real
2025-03-18,T004,P015,Pizza congelada,Congelado,3.1,0,12.7,29.1,0,23,17,real
2025-03-18,T005,P001,Leche entera,Lacteos,1.25,0,12.7,29.1,0,49,52,real
2025-03-18,T005,P002,Yogur natural,Lacteos,1.1,0,12.7,29.1,0,48,44,real
2025-03-18,T005,P003,Queso fresco,Lacteos,2.6,0,12.7,29.1,0,18,18,real
2025-03-18,T005,P004,Pan de molde,Panaderia,1.4,1,12.7,29.1,0,68,65,real
2025-03-18,T005,P005,Bolleria,Panaderia,1.8,0,12.7,29.1,0,29,35,real
2025-03-18,T005,P006,Manzanas,Fruta,1.98,1,12.7,29.1,0,66,45,real
2025-03-18,T005,P007,Platanos,Fruta,1.75,1,12.7,29.1,0,57,53,real
2025-03-18,T005,P008,Ensalada preparada,Fresco,2.48,1,12.7,29.1,0,36,28,real
2025-03-18,T005,P009,Agua mineral,Bebidas,0.7,0,12.7,29.1,0,17,19,real
2025-03-18,T005,P010,Refresco cola,Bebidas,1.2,0,12.7,29.1,0,21,14,real
2025-03-18,T005,P011,Cafe molido,Despensa,3.06,1,12.7,29.1,0,51,42,real
2025-03-18,T005,P012,Arroz,Despensa,1.35,0,12.7,29.1,0,53,48,real
2025-03-18,T005,P013,Pasta,Despensa,1.15,0,12.7,29.1,0,66,49,real
2025-03-18,T005,P014,Helado,Congelado,2.9,0,12.7,29.1,0,14,13,real
2025-03-18,T005,P015,Pizza congelada,Congelado,2.79,1,12.7,29.1,0,22,25,real
2025-03-19,T001,P001,Leche entera,Lacteos,1.25,0,16.4,6.5,0,71,48,real
2025-03-19,T001,P002,Yogur natural,Lacteos,1.1,0,16.4,6.5,0,65,46,real
2025-03-19,T001,P003,Queso fresco,Lacteos,2.6,0,16.4,6.5,0,41,29,real
2025-03-19,T001,P004,Pan de molde,Panaderia,1.55,0,16.4,6.5,0,64,63,real
2025-03-19,T001,P005,Bolleria,Panaderia,1.8,0,16.4,6.5,0,44,39,real
2025-03-19,T001,P006,Manzanas,Fruta,2.2,0,16.4,6.5,0,49,33,real
2025-03-19,T001,P007,Platanos,Fruta,1.95,0,16.4,6.5,0,62,38,real
2025-03-19,T001,P008,Ensalada preparada,Fresco,2.75,0,16.4,6.5,0,33,25,real
2025-03-19,T001,P009,Agua mineral,Bebidas,0.7,0,16.4,6.5,0,18,24,real
2025-03-19,T001,P010,Refresco cola,Bebidas,1.2,0,16.4,6.5,0,16,17,real
2025-03-19,T001,P011,Cafe molido,Despensa,3.4,0,16.4,6.5,0,33,31,real
2025-03-19,T001,P012,Arroz,Despensa,1.22,1,16.4,6.5,0,83,64,real
2025-03-19,T001,P013,Pasta,Despensa,1.15,0,16.4,6.5,0,63,58,real
2025-03-19,T001,P014,Helado,Congelado,2.61,1,16.4,6.5,0,18,16,real
2025-03-19,T001,P015,Pizza congelada,Congelado,3.1,0,16.4,6.5,0,28,20,real
2025-03-19,T002,P001,Leche entera,Lacteos,1.25,0,16.4,6.5,0,61,40,real
2025-03-19,T002,P002,Yogur natural,Lacteos,0.99,1,16.4,6.5,0,63,37,real
2025-03-19,T002,P003,Queso fresco,Lacteos,2.6,0,16.4,6.5,0,15,15,real
2025-03-19,T002,P004,Pan de molde,Panaderia,1.55,0,16.4,6.5,0,51,55,real
2025-03-19,T002,P005,Bolleria,Panaderia,1.8,0,16.4,6.5,0,33,31,real
2025-03-19,T002,P006,Manzanas,Fruta,2.2,0,16.4,6.5,0,11,11,real
2025-03-19,T002,P007,Platanos,Fruta,1.95,0,16.4,6.5,0,50,47,real
2025-03-19,T002,P008,Ensalada preparada,Fresco,2.75,0,16.4,6.5,0,22,20,real
2025-03-19,T002,P009,Agua mineral,Bebidas,0.7,0,16.4,6.5,0,14,18,real
2025-03-19,T002,P010,Refresco cola,Bebidas,1.2,0,16.4,6.5,0,16,14,real
2025-03-19,T002,P011,Cafe molido,Despensa,3.06,1,16.4,6.5,0,49,34,real
2025-03-19,T002,P012,Arroz,Despensa,1.35,0,16.4,6.5,0,55,44,real
2025-03-19,T002,P013,Pasta,Despensa,1.15,0,16.4,6.5,0,50,41,real
2025-03-19,T002,P014,Helado,Congelado,2.9,0,16.4,6.5,0,3,3,real
2025-03-19,T002,P015,Pizza congelada,Congelado,3.1,0,16.4,6.5,0,19,19,real
2025-03-19,T003,P001,Leche entera,Lacteos,1.12,1,16.4,6.5,0,99,80,real
2025-03-19,T003,P002,Yogur natural,Lacteos,0.99,1,16.4,6.5,0,84,49,real
2025-03-19,T003,P003,Queso fresco,Lacteos,2.6,0,16.4,6.5,0,51,32,real
2025-03-19,T003,P004,Pan de molde,Panaderia,1.55,0,16.4,6.5,0,77,89,real
2025-03-19,T003,P005,Bolleria,Panaderia,1.8,0,16.4,6.5,0,48,40,real
2025-03-19,T003,P006,Manzanas,Fruta,2.2,0,16.4,6.5,0,51,47,real
2025-03-19,T003,P007,Platanos,Fruta,1.95,0,16.4,6.5,0,41,53,real
2025-03-19,T003,P008,Ensalada preparada,Fresco,2.75,0,16.4,6.5,0,22,27,real
2025-03-19,T003,P009,Agua mineral,Bebidas,0.7,0,16.4,6.5,0,19,20,real
2025-03-19,T003,P010,Refresco cola,Bebidas,1.2,0,16.4,6.5,0,15,15,real
2025-03-19,T003,P011,Cafe molido,Despensa,3.4,0,16.4,6.5,0,50,35,real
2025-03-19,T003,P012,Arroz,Despensa,1.35,0,16.4,6.5,0,68,53,real
2025-03-19,T003,P013,Pasta,Despensa,1.15,0,16.4,6.5,0,82,55,real
2025-03-19,T003,P014,Helado,Congelado,2.9,0,16.4,6.5,0,25,15,real
2025-03-19,T003,P015,Pizza congelada,Congelado,3.1,0,16.4,6.5,0,19,22,real
2025-03-19,T004,P001,Leche entera,Lacteos,1.25,0,16.4,6.5,0,45,45,real
2025-03-19,T004,P002,Yogur natural,Lacteos,1.1,0,16.4,6.5,0,46,36,real
2025-03-19,T004,P003,Queso fresco,Lacteos,2.6,0,16.4,6.5,0,22,22,real
2025-03-19,T004,P004,Pan de molde,Panaderia,1.4,1,16.4,6.5,0,55,72,real
2025-03-19,T004,P005,Bolleria,Panaderia,1.8,0,16.4,6.5,0,40,28,real
2025-03-19,T004,P006,Manzanas,Fruta,2.2,0,16.4,6.5,0,47,25,real
2025-03-19,T004,P007,Platanos,Fruta,1.95,0,16.4,6.5,0,49,33,real
2025-03-19,T004,P008,Ensalada preparada,Fresco,2.75,0,16.4,6.5,0,14,19,real
2025-03-19,T004,P009,Agua mineral,Bebidas,0.7,0,16.4,6.5,0,17,16,real
2025-03-19,T004,P010,Refresco cola,Bebidas,1.2,0,16.4,6.5,0,16,16,real
2025-03-19,T004,P011,Cafe molido,Despensa,3.4,0,16.4,6.5,0,29,23,real
2025-03-19,T004,P012,Arroz,Despensa,1.35,0,16.4,6.5,0,34,41,real
2025-03-19,T004,P013,Pasta,Despensa,1.15,0,16.4,6.5,0,40,35,real
2025-03-19,T004,P014,Helado,Congelado,2.61,1,16.4,6.5,0,6,6,real
2025-03-19,T004,P015,Pizza congelada,Congelado,3.1,0,16.4,6.5,0,21,16,real
2025-03-19,T005,P001,Leche entera,Lacteos,1.12,1,16.4,6.5,0,90,64,real
2025-03-19,T005,P002,Yogur natural,Lacteos,1.1,0,16.4,6.5,0,52,34,real
2025-03-19,T005,P003,Queso fresco,Lacteos,2.6,0,16.4,6.5,0,24,33,real
2025-03-19,T005,P004,Pan de molde,Panaderia,1.55,0,16.4,6.5,0,51,52,real
2025-03-19,T005,P005,Bolleria,Panaderia,1.8,0,16.4,6.5,0,32,33,real
2025-03-19,T005,P006,Manzanas,Fruta,2.2,0,16.4,6.5,0,48,37,real
2025-03-19,T005,P007,Platanos,Fruta,1.95,0,16.4,6.5,0,34,34,real
2025-03-19,T005,P008,Ensalada preparada,Fresco,2.75,0,16.4,6.5,0,21,19,real
2025-03-19,T005,P009,Agua mineral,Bebidas,0.7,0,16.4,6.5,0,27,15,real
2025-03-19,T005,P010,Refresco cola,Bebidas,1.2,0,16.4,6.5,0,21,18,real
2025-03-19,T005,P011,Cafe molido,Despensa,3.4,0,16.4,6.5,0,28,26,real
2025-03-19,T005,P012,Arroz,Despensa,1.35,0,16.4,6.5,0,52,63,real
2025-03-19,T005,P013,Pasta,Despensa,1.15,0,16.4,6.5,0,47,42,real
2025-03-19,T005,P014,Helado,Congelado,2.9,0,16.4,6.5,0,21,13,real
2025-03-19,T005,P015,Pizza congelada,Congelado,3.1,0,16.4,6.5,0,18,18,real
2025-03-20,T001,P001,Leche entera,Lacteos,1.25,0,15.8,9.9,0,68,56,real
2025-03-20,T001,P002,Yogur natural,Lacteos,1.1,0,15.8,9.9,0,54,42,real
2025-03-20,T001,P003,Queso fresco,Lacteos,2.6,0,15.8,9.9,0,39,32,real
2025-03-20,T001,P004,Pan de molde,Panaderia,1.55,0,15.8,9.9,0,69,56,real
2025-03-20,T001,P005,Bolleria,Panaderia,1.8,0,15.8,9.9,0,53,31,real
2025-03-20,T001,P006,Manzanas,Fruta,2.2,0,15.8,9.9,0,49,31,real
2025-03-20,T001,P007,Platanos,Fruta,1.95,0,15.8,9.9,0,14,14,real
2025-03-20,T001,P008,Ensalada preparada,Fresco,2.75,0,15.8,9.9,0,29,22,real
2025-03-20,T001,P009,Agua mineral,Bebidas,0.7,0,15.8,9.9,0,31,19,real
2025-03-20,T001,P010,Refresco cola,Bebidas,1.2,0,15.8,9.9,0,24,16,real
2025-03-20,T001,P011,Cafe molido,Despensa,3.4,0,15.8,9.9,0,28,33,real
2025-03-20,T001,P012,Arroz,Despensa,1.22,1,15.8,9.9,0,49,73,real
2025-03-20,T001,P013,Pasta,Despensa,1.15,0,15.8,9.9,0,41,47,real
2025-03-20,T001,P014,Helado,Congelado,2.61,1,15.8,9.9,0,7,7,real
2025-03-20,T001,P015,Pizza congelada,Congelado,3.1,0,15.8,9.9,0,23,19,real
2025-03-20,T002,P001,Leche entera,Lacteos,1.25,0,15.8,9.9,0,66,45,real
2025-03-20,T002,P002,Yogur natural,Lacteos,1.1,0,15.8,9.9,0,47,36,real
2025-03-20,T002,P003,Queso fresco,Lacteos,2.34,1,15.8,9.9,0,11,11,real
2025-03-20,T002,P004,Pan de molde,Panaderia,1.55,0,15.8,9.9,0,54,51,real
2025-03-20,T002,P005,Bolleria,Panaderia,1.62,1,15.8,9.9,0,51,39,real
2025-03-20,T002,P006,Manzanas,Fruta,2.2,0,15.8,9.9,0,29,31,real
2025-03-20,T002,P007,Platanos,Fruta,1.95,0,15.8,9.9,0,31,37,real
2025-03-20,T002,P008,Ensalada preparada,Fresco,2.75,0,15.8,9.9,0,23,21,real
2025-03-20,T002,P009,Agua mineral,Bebidas,0.7,0,15.8,9.9,0,20,16,real
2025-03-20,T002,P010,Refresco cola,Bebidas,1.2,0,15.8,9.9,0,19,17,real
2025-03-20,T002,P011,Cafe molido,Despensa,3.4,0,15.8,9.9,0,39,23,real
2025-03-20,T002,P012,Arroz,Despensa,1.35,0,15.8,9.9,0,62,37,real
2025-03-20,T002,P013,Pasta,Despensa,1.15,0,15.8,9.9,0,64,44,real
2025-03-20,T002,P014,Helado,Congelado,2.9,0,15.8,9.9,0,13,12,real
2025-03-20,T002,P015,Pizza congelada,Congelado,3.1,0,15.8,9.9,0,18,18,real
2025-03-20,T003,P001,Leche entera,Lacteos,1.25,0,15.8,9.9,0,73,47,real
2025-03-20,T003,P002,Yogur natural,Lacteos,1.1,0,15.8,9.9,0,49,56,real
2025-03-20,T003,P003,Queso fresco,Lacteos,2.6,0,15.8,9.9,0,29,36,real
2025-03-20,T003,P004,Pan de molde,Panaderia,1.4,1,15.8,9.9,0,129,76,real
2025-03-20,T003,P005,Bolleria,Panaderia,1.8,0,15.8,9.9,0,37,35,real
2025-03-20,T003,P006,Manzanas,Fruta,2.2,0,15.8,9.9,0,33,50,real
2025-03-20,T003,P007,Platanos,Fruta,1.95,0,15.8,9.9,0,56,43,real
2025-03-20,T003,P008,Ensalada preparada,Fresco,2.75,0,15.8,9.9,0,37,24,real
2025-03-20,T003,P009,Agua mineral,Bebidas,0.7,0,15.8,9.9,0,12,12,real
2025-03-20,T003,P010,Refresco cola,Bebidas,1.2,0,15.8,9.9,0,25,19,real
2025-03-20,T003,P011,Cafe molido,Despensa,3.4,0,15.8,9.9,0,39,32,real
2025-03-20,T003,P012,Arroz,Despensa,1.35,0,15.8,9.9,0,87,61,real
2025-03-20,T003,P013,Pasta,Despensa,1.15,0,15.8,9.9,0,45,47,real
2025-03-20,T003,P014,Helado,Congelado,2.9,0,15.8,9.9,0,25,14,real
2025-03-20,T003,P015,Pizza congelada,Congelado,3.1,0,15.8,9.9,0,34,23,real
2025-03-20,T004,P001,Leche entera,Lacteos,1.25,0,15.8,9.9,0,35,49,real
2025-03-20,T004,P002,Yogur natural,Lacteos,1.1,0,15.8,9.9,0,50,30,real
2025-03-20,T004,P003,Queso fresco,Lacteos,2.34,1,15.8,9.9,0,43,34,real
2025-03-20,T004,P004,Pan de molde,Panaderia,1.55,0,15.8,9.9,0,54,51,real
2025-03-20,T004,P005,Bolleria,Panaderia,1.8,0,15.8,9.9,0,39,33,real
2025-03-20,T004,P006,Manzanas,Fruta,2.2,0,15.8,9.9,0,28,30,real
2025-03-20,T004,P007,Platanos,Fruta,1.95,0,15.8,9.9,0,41,25,real
2025-03-20,T004,P008,Ensalada preparada,Fresco,2.48,1,15.8,9.9,0,21,24,real
2025-03-20,T004,P009,Agua mineral,Bebidas,0.7,0,15.8,9.9,0,15,18,real
2025-03-20,T004,P010,Refresco cola,Bebidas,1.2,0,15.8,9.9,0,13,13,real
2025-03-20,T004,P011,Cafe molido,Despensa,3.4,0,15.8,9.9,0,19,23,real
2025-03-20,T004,P012,Arroz,Despensa,1.35,0,15.8,9.9,0,45,40,real
2025-03-20,T004,P013,Pasta,Despensa,1.15,0,15.8,9.9,0,30,28,real
2025-03-20,T004,P014,Helado,Congelado,2.61,1,15.8,9.9,0,18,18,real
2025-03-20,T004,P015,Pizza congelada,Congelado,3.1,0,15.8,9.9,0,16,15,real
2025-03-20,T005,P001,Leche entera,Lacteos,1.12,1,15.8,9.9,0,65,70,real
2025-03-20,T005,P002,Yogur natural,Lacteos,0.99,1,15.8,9.9,0,80,53,real
2025-03-20,T005,P003,Queso fresco,Lacteos,2.6,0,15.8,9.9,0,35,32,real
2025-03-20,T005,P004,Pan de molde,Panaderia,1.55,0,15.8,9.9,0,19,19,real
